,Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount
12875,4.0,1060000.0,6.4,3012.0,3.0,3.0,2.0,512.0,512.0,1920.0,-37.79487,144.86353,5058.0
12876,3.0,1500000.0,3.1,3003.0,3.0,2.0,1.0,862.0,209.0,1920.0,-37.80947000000001,144.94473,2230.0
12877,3.0,950000.0,16.7,3150.0,3.0,2.0,2.0,651.0,-344.0644701462628,1930.0923646132771,-37.91057,145.1719,7392.0
12878,4.0,1211000.0,16.7,3150.0,4.0,3.0,4.0,653.0,-776.2330630456385,2010.0444062532542,-37.90667,145.17368000000005,7392.0
12879,3.0,555000.0,17.6,3027.0,3.0,2.0,2.0,265.0,25.0,2014.0,-37.85504,144.73516,1999.0
12880,3.0,1190000.0,6.8,3016.0,3.0,2.0,2.0,297.0,432.7528918704313,2005.0,-37.85537,144.87578,802.0
12881,3.0,1425000.0,4.6,3181.0,3.0,1.0,1.0,188.0,150.0,1907.0,-37.85277,144.98485,4380.0
12882,3.0,1970000.0,4.6,3181.0,3.0,2.0,0.0,362.0,-273.1665166996819,1895.0,-37.85327,144.99947,4380.0
12883,2.0,1300000.0,4.6,3181.0,2.0,1.0,1.0,258.0,-103.85443397035128,1945.3590080261827,-37.85591,144.99356,4380.0
12884,2.0,921000.0,6.3,3013.0,2.0,1.0,1.247990803827633,161.0,-76.54677004411234,1937.665947389533,-37.81899,144.89507,6543.0
12885,3.0,1190000.0,6.3,3013.0,3.0,1.0,2.0,515.0,89.0,1955.0,-37.82067,144.87725,6543.0
12886,3.0,1000000.0,3.0,3067.0,3.0,1.0,2.0,196.0,-264.6480536025144,1900.0,-37.80094,144.99569,4019.0
12887,3.0,506000.0,14.0,3021.0,3.0,1.0,2.0,544.0,120.0,1980.0,-37.74965,144.77008999999995,1899.0
12888,4.0,2550000.0,3.0,3206.0,4.0,2.0,1.925582881972494,152.0,175.0,1910.0,-37.84663,144.95681000000005,3280.0
12889,3.0,880000.0,9.4,3025.0,3.0,1.0,2.0,563.0,864.4828419947378,2006.924486383761,-37.83879,144.84787,5132.0
12890,3.0,730000.0,12.8,3022.0,3.0,2.0,2.0,739.0,112.0,1970.0,-37.77245,144.8001,1281.0
12891,2.0,1460000.0,6.3,3143.0,2.0,1.0,1.0,181.0,80.0,1930.0,-37.8542,145.01506,4836.0
12892,2.0,1726000.0,6.3,3143.0,2.0,2.0,2.0,269.0,128.0,1910.0,-37.85425,145.01545,4836.0
12893,4.0,1920000.0,10.2,3147.0,4.0,3.0,2.0,391.0,203.0,2016.0,-37.86664,145.08597,3052.0
12894,3.0,1575000.0,10.2,3147.0,3.0,1.0,2.0,787.0,115.0,1955.0,-37.86394,145.09702,2894.0
12895,4.0,1362000.0,21.5,3195.0,4.0,2.0,3.0,549.0,342.51529169575986,2011.988892579997,-38.01695,145.09933999999996,2824.0
12896,4.0,2115000.0,7.9,3103.0,4.0,2.0,2.0,766.0,25.34045676666365,2008.6138903514807,-37.80455,145.06478,5682.0
12897,5.0,2562000.0,7.9,3103.0,5.0,3.0,2.0,671.0,-943.6507614402001,1978.6480736708556,-37.81016,145.07341,5682.0
12898,6.0,2100000.0,7.9,3103.0,6.0,3.0,2.0,845.0,513.3216702641039,2022.8576937530922,-37.80708,145.09698999999995,5682.0
12899,3.0,1900000.0,9.7,3104.0,3.0,1.0,1.0,912.0,725.6922648091216,1923.6180162188023,-37.79351,145.07655,7809.0
12900,4.0,2000000.0,9.7,3104.0,4.0,3.0,4.0,958.0,255.0,2015.0,-37.78662,145.07683,7809.0
12901,4.0,2400000.0,9.7,3104.0,4.0,2.0,2.0,746.0,575.4977285974724,2000.6153011474112,-37.79483,145.07296000000005,7809.0
12902,4.0,2270000.0,9.7,3104.0,4.0,2.0,2.0,654.0,334.0,2010.0,-37.78458,145.07912,7809.0
12903,5.0,2600000.0,9.7,3104.0,5.0,4.0,2.0,708.0,371.12495390390006,1976.2443122309116,-37.78787,145.08468,7809.0
12904,3.0,2321000.0,9.7,3104.0,3.0,1.0,2.0,923.0,806.5502223609225,1963.3988917189565,-37.80081,145.09319,7809.0
12905,3.0,1890000.0,9.7,3104.0,3.0,2.0,1.0,632.0,144.0,1940.0,-37.79094,145.07899,7809.0
12906,4.0,1895000.0,11.4,3204.0,4.0,2.0,2.0,557.0,220.0,1920.0,-37.91741,145.02873,6795.0
12907,4.0,1115000.0,13.8,3165.0,4.0,1.0,2.0,579.0,-137.60353930341466,2003.89352137556,-37.91524,145.07686,10969.0
12908,3.0,1280000.0,13.8,3165.0,3.0,2.0,2.0,335.0,239.0,2013.0,-37.91783,145.0816,10969.0
12909,2.0,690000.0,13.8,3165.0,2.0,2.0,1.0,212.0,108.88626205546703,2008.0,-37.91786,145.08243000000004,10969.0
12910,4.0,1595000.0,13.8,3165.0,4.0,1.0,2.0,581.0,167.0,1960.0,-37.91291,145.05996000000005,10969.0
12911,3.0,881000.0,13.4,3130.0,3.0,1.0,1.0,300.0,-851.4016964456546,1895.0837069470424,-37.81156,145.14057,5713.0
12912,4.0,1300000.0,13.4,3130.0,4.0,2.0,2.0,543.0,92.5775323024916,2006.0,-37.80651,145.16457,2867.0
12913,2.0,625000.0,16.1,3088.0,2.0,2.0,1.0,189.0,346.69862577805566,1889.8145496815491,-37.70835,145.11795,1390.0
12914,4.0,3100000.0,10.5,3186.0,4.0,4.0,4.0,753.0,119.70718614642574,1948.5996969925804,-37.89293,144.99138,10579.0
12915,4.0,1850000.0,10.5,3186.0,4.0,3.0,3.0,421.0,170.0,2000.0,-37.90542,145.00603999999996,10579.0
12916,4.0,2770000.0,10.5,3186.0,4.0,3.0,2.0,560.0,12.561233499471697,1892.6482699081082,-37.92314,144.99777,10579.0
12917,4.0,1300000.0,10.3,3187.0,4.0,3.0,2.0,221.0,-228.0900965694471,1985.8697860481402,-37.90381,145.01822,6938.0
12918,3.0,637000.0,14.0,3047.0,3.0,1.0,5.0,670.0,-18.511923571241297,1980.0,-37.69215,144.91654,4294.0
12919,3.0,1335000.0,14.0,3047.0,3.0,1.0,1.0,697.0,-36.9299597097728,1978.267114607103,-37.6882,144.92541,4294.0
12920,3.0,905000.0,5.2,3056.0,3.0,1.0,1.0,277.0,-70.83074644400041,1968.6123748449959,-37.7592,144.97321000000005,11918.0
12921,1.0,320000.0,4.0,3057.0,1.0,1.0,1.0,682.0,34.0,1980.0,-37.7734,144.97686000000004,5533.0
12922,3.0,1230000.0,10.8,3105.0,3.0,1.0,1.0,757.0,155.35575773003612,2019.5605910971888,-37.78094,145.10131,4480.0
12923,4.0,1240000.0,10.8,3105.0,4.0,2.0,2.0,602.0,170.0,1970.0,-37.76012,145.0854,4480.0
12924,3.0,1234000.0,12.1,3083.0,3.0,1.0,2.0,896.0,139.0,1965.0,-37.70042,145.0614,10175.0
12925,3.0,1588000.0,10.4,3125.0,3.0,2.0,2.0,708.0,62.08042603975957,1971.9426590785642,-37.84625,145.10116000000005,5678.0
12926,3.0,1000000.0,14.7,3151.0,4.0,2.0,2.0,788.0,108.0,1960.0,-37.85985,145.15656,4048.0
12927,4.0,650000.0,16.6,3061.0,4.0,2.0,4.0,688.0,175.0,1970.0,-37.6714,144.95458,1889.0
12928,5.0,2550000.0,8.4,3126.0,5.0,2.0,4.0,692.0,-65.58947114923846,2000.3278462551448,-37.83254,145.07907,3265.0
12929,2.0,1540000.0,3.5,3054.0,2.0,1.0,2.7611360227301915,158.0,112.0,1890.0,-37.79212,144.97409,3106.0
12930,3.0,700000.0,14.8,3023.0,3.0,2.0,3.0,660.0,636.0617040581852,1985.1347644192049,-37.73881,144.73543,7719.0
12931,5.0,2450000.0,8.7,3162.0,5.0,4.0,2.0,554.0,312.0,2017.0,-37.89718,145.01657,5051.0
12932,3.0,710000.0,27.0,3196.0,3.0,1.0,1.0,650.0,138.0,1960.0,-38.04513,145.1346,2076.0
12933,2.0,955000.0,17.9,3192.0,2.0,2.0,1.0,836.0,112.0,2009.0,-37.97342,145.07201,9758.0
12934,3.0,1230000.0,17.9,3192.0,3.0,1.0,1.0,584.0,133.0,1960.0,-37.96402,145.06658000000004,9758.0
12935,5.0,883300.0,17.5,3169.0,5.0,2.0,2.0,402.0,177.0,1980.0,-37.94452,145.11108000000004,2727.0
12936,3.0,790000.0,17.5,3169.0,3.0,1.0,2.0,532.0,114.0,1975.0,-37.93765,145.10583,2727.0
12937,2.0,1310000.0,3.6,3068.0,2.0,1.0,-0.08161944195381654,146.0,104.0,1890.0,-37.79346,144.99642,2954.0
12938,3.0,880000.0,6.7,3058.0,3.0,1.0,1.0,379.0,107.0,1910.0,-37.73999,144.95141,11204.0
12939,3.0,1070000.0,6.7,3058.0,3.0,1.0,2.0,392.0,98.0,1920.0,-37.74671,144.95141999999996,11204.0
12940,5.0,1500000.0,6.7,3058.0,5.0,3.0,4.0,900.0,180.0,1888.0,-37.75402,144.95991,11204.0
12941,4.0,1085000.0,6.7,3058.0,4.0,2.0,1.0,430.0,155.0,1920.0,-37.7505,144.97648999999996,11204.0
12942,4.0,640000.0,20.6,3064.0,4.0,2.0,2.0,480.0,650.2098835179053,1958.5729275333942,-37.60859,144.92138,15510.0
12943,3.0,582500.0,20.6,3064.0,3.0,1.0,0.0,947.0,132.0,1972.0,-37.59604,144.94021999999995,15510.0
12944,4.0,480000.0,20.6,3064.0,4.0,2.0,2.0,312.0,148.0,2015.0,-37.56857,144.91693999999995,15510.0
12945,4.0,523000.0,20.6,3064.0,4.0,2.0,2.0,484.0,159.0,2009.0,-37.58012,144.91998,15510.0
12946,3.0,485000.0,20.6,3064.0,3.0,2.0,1.0,321.0,150.0,2013.0,-37.56937,144.90524,15510.0
12947,4.0,800000.0,20.6,3064.0,4.0,2.0,2.0,511.0,-290.5499069847554,1962.2467162500996,-37.59372000000001,144.89449,15510.0
12948,4.0,632000.0,20.6,3064.0,4.0,2.0,2.0,448.0,-32.76326698848874,1988.650730369088,-37.57565,144.91365,15510.0
12949,4.0,1152000.0,23.0,3136.0,4.0,2.0,2.0,1880.0,255.0,1947.0,-37.79325,145.27723999999995,11925.0
12950,3.0,475000.0,14.0,3047.0,3.0,1.0,2.0,560.0,108.0,1965.0,-37.67345,144.92526,2246.0
12951,3.0,635000.0,14.8,3023.0,3.0,1.0,2.0,712.0,-855.9638151163501,1953.0290552239658,-37.76172,144.77265,6388.0
12952,3.0,871000.0,22.2,3172.0,3.0,2.0,2.0,534.0,314.06739699990817,1984.2117770745156,-37.98068,145.12493999999995,3940.0
12953,4.0,970000.0,22.2,3172.0,4.0,2.0,2.0,364.0,210.0,1995.0,-37.96853,145.12948,3940.0
12954,4.0,1200000.0,12.4,3108.0,4.0,2.0,1.0,650.0,667.2938908324855,1865.7050763409366,-37.78911,145.13724,9028.0
12955,3.0,1410000.0,12.4,3108.0,3.0,1.0,2.0,723.0,-244.17424708268376,1968.0210342407256,-37.79309,145.14287,9028.0
12956,4.0,1320000.0,14.3,3109.0,4.0,3.0,2.0,654.0,426.56169607512805,1993.9326754815474,-37.79739,145.14671,10999.0
12957,3.0,1408000.0,14.3,3109.0,3.0,1.0,2.0,656.0,-416.8113845211119,1973.3756188318198,-37.78081,145.15861,10999.0
12958,4.0,1200000.0,16.1,3111.0,4.0,2.0,2.0,375.0,254.0,1998.0,-37.77559,145.17933,4790.0
12959,3.0,988000.0,16.1,3111.0,3.0,2.0,2.0,243.0,150.0,2012.0,-37.78298,145.17682,4790.0
12960,3.0,1925000.0,8.9,3084.0,3.0,2.0,2.0,780.0,-185.4622236528371,2036.3251193909095,-37.76617,145.05332,1651.0
12961,3.0,875000.0,27.0,3196.0,3.0,1.0,3.0,694.0,136.0,1975.0,-38.03819,145.12443000000005,2546.0
12962,3.0,2105000.0,7.2,3185.0,3.0,2.0,1.0,346.0,180.0,1890.0,-37.88319,145.01142,4898.0
12963,4.0,2410000.0,7.2,3185.0,4.0,2.0,1.0,390.0,120.0,1920.0,-37.88785,145.00795,4898.0
12964,3.0,810000.0,18.0,3095.0,3.0,2.0,2.0,868.0,135.0,1980.0,-37.70659000000001,145.16345,6990.0
12965,6.0,1115000.0,18.0,3095.0,6.0,3.0,4.0,966.0,332.0,1990.0,-37.68927,145.1491,2346.0
12966,3.0,1380000.0,7.2,3184.0,3.0,1.0,2.0,1730.0,152.0,2001.0,-37.8797,144.99088999999995,8989.0
12967,3.0,678000.0,19.6,3076.0,3.0,1.0,2.0,553.0,-660.5946320113682,1980.0,-37.65701,145.02621000000005,10926.0
12968,4.0,681000.0,19.6,3076.0,4.0,2.0,2.0,647.0,-15.185985307208611,1977.316681916324,-37.64213,145.06141000000005,10926.0
12969,4.0,1600000.0,7.5,3040.0,4.0,4.0,3.0,543.0,259.0,2015.0,-37.74633,144.89643999999996,9264.0
12970,4.0,1280000.0,5.7,3078.0,4.0,2.0,2.0,485.0,133.0,1920.0,-37.77044,145.02465,2970.0
12971,4.0,874000.0,13.1,3060.0,4.0,1.0,2.0,687.0,-219.36212201302016,2018.7747512085514,-37.71879000000001,144.9651,5070.0
12972,3.0,770000.0,24.8,3156.0,3.0,1.0,0.0,720.0,317.8544599508157,1971.7763594235746,-37.87356,145.27515,10788.0
12973,4.0,875000.0,24.8,3156.0,4.0,3.0,4.0,793.0,225.0,1980.0,-37.88793,145.27561,10788.0
12974,1.0,580000.0,2.1,3065.0,1.0,1.0,1.0,782.0,67.0,1998.0,-37.79617,144.97982,5825.0
12975,3.0,2478000.0,2.1,3065.0,3.0,2.0,0.6033541692953439,205.0,106.0,1885.0,-37.79933,144.97932,5825.0
12976,3.0,1017500.0,3.4,3031.0,3.0,2.0,2.0,459.0,153.0,2003.0,-37.78273,144.92358000000004,3593.0
12977,2.0,942000.0,5.1,3011.0,2.0,1.0,1.0,241.0,91.0,1915.0,-37.79583,144.89406,7570.0
12978,3.0,1320000.0,5.1,3011.0,3.0,2.0,0.0,495.0,162.8281109510951,2057.0677283745085,-37.796,144.88966000000005,7570.0
12979,3.0,550000.0,38.0,3199.0,3.0,2.0,1.0,539.0,-973.746804271161,1971.0,-38.14406,145.16352,17055.0
12980,3.0,690000.0,38.0,3199.0,3.0,2.0,2.0,595.0,-337.2930564941489,1980.3419566258592,-38.16135,145.13374,17055.0
12981,2.0,708000.0,7.3,3146.0,2.0,1.0,1.0,151.0,170.49559976620935,1952.349349352919,-37.85156,145.07958,10412.0
12982,3.0,1300000.0,7.3,3146.0,3.0,1.0,2.0,403.0,124.0,1960.0,-37.85574,145.09051000000005,10412.0
12983,3.0,1307500.0,7.3,3146.0,3.0,1.0,1.0,316.0,111.0,1940.0,-37.84782,145.05004,10412.0
12984,3.0,1390000.0,7.3,3146.0,3.0,2.0,1.0,303.0,150.0,1940.0,-37.85678,145.05555,10412.0
12985,3.0,1310000.0,16.7,3150.0,3.0,1.0,1.0,782.0,102.0,1960.0,-37.86941,145.17108000000005,15321.0
12986,5.0,1285000.0,16.7,3150.0,5.0,2.0,1.0,651.0,124.0,1970.0,-37.8656,145.15034,15321.0
12987,4.0,1292000.0,16.7,3150.0,4.0,2.0,2.0,768.0,169.0,1970.0,-37.89965,145.17135,15321.0
12988,3.0,1300000.0,16.7,3150.0,3.0,2.0,3.0,733.0,212.50550728014667,1960.9276109326333,-37.89014,145.18268999999995,15321.0
12989,4.0,1155000.0,16.7,3150.0,4.0,1.0,1.0,654.0,530.5358506126898,1948.6120448870506,-37.89769,145.16307,15321.0
12990,4.0,831000.0,11.2,3046.0,4.0,3.0,3.0,708.0,175.0,2007.0,-37.70317,144.91396,8870.0
12991,3.0,570000.0,11.2,3046.0,3.0,1.0,1.0,308.0,93.0,1950.0,-37.69879,144.93354,8870.0
12992,2.0,805000.0,11.2,3046.0,2.0,1.0,4.0,712.0,82.0,1970.0,-37.69994000000001,144.93489,8870.0
12993,4.0,931000.0,12.9,3043.0,4.0,2.0,2.0,462.0,212.0,2008.0,-37.69953,144.89941000000005,1071.0
12994,5.0,2500000.0,13.8,3188.0,5.0,4.0,2.0,627.0,-604.5972012280712,1967.027425359308,-37.94109,145.00648,5454.0
12995,2.0,1600000.0,5.3,3122.0,2.0,1.0,1.0809305712471686,200.0,101.0,1890.0,-37.81789000000001,145.03948,11308.0
12996,2.0,1700000.0,6.2,3123.0,2.0,1.0,1.0,223.0,874.6143990545705,1994.917502199952,-37.82649,145.0483,6482.0
12997,5.0,1825000.0,21.3,3135.0,5.0,3.0,2.0,779.0,-218.4427388291453,1975.0,-37.83015,145.24171,3794.0
12998,3.0,1000000.0,21.3,3135.0,3.0,1.0,1.0,715.0,-117.0584906726403,2008.1216081083055,-37.82707,145.22914,3794.0
12999,3.0,1080000.0,16.0,3190.0,3.0,1.0,2.0,652.0,269.9683230586698,1897.8867844029796,-37.95422,145.054,4794.0
13000,3.0,2585000.0,16.0,3190.0,3.0,2.0,1.0,703.0,-218.739939205033,1964.535596827788,-37.95457,145.05387,4794.0
13001,5.0,1225000.0,16.0,3190.0,5.0,2.0,2.0,506.0,210.0,1950.0,-37.94708,145.04056,4794.0
13002,4.0,1111000.0,18.0,3037.0,4.0,2.0,2.0,2002.0,603.8241551646884,2045.001188716424,-37.69547,144.73018000000005,5556.0
13003,3.0,478000.0,18.0,3037.0,3.0,1.0,1.0,318.0,118.0,2003.0,-37.70388,144.75259,5556.0
13004,3.0,520000.0,18.4,3029.0,3.0,1.0,2.0,538.0,112.0,1980.0,-37.88531,144.68431,13830.0
13005,4.0,650000.0,14.0,3047.0,4.0,3.0,1.0,693.0,120.0,1980.0,-37.68196,144.90661,851.0
13006,4.0,981000.0,11.7,3033.0,4.0,2.0,2.0,633.0,-506.8452808168082,1951.0410673687236,-37.7393,144.86338999999995,5629.0
13007,3.0,1295000.0,11.7,3033.0,3.0,3.0,2.0,326.0,271.0,2012.0,-37.74009,144.87787,5629.0
13008,4.0,1250000.0,11.7,3033.0,4.0,2.0,2.0,534.0,211.0,1970.0,-37.74514,144.87313,5629.0
13009,4.0,986000.0,11.7,3033.0,4.0,1.0,2.0,615.0,176.0,1964.0,-37.74127,144.86648,5629.0
13010,3.0,620000.0,11.7,3033.0,3.0,2.0,1.0,292.0,113.0,2013.0,-37.74695,144.86625,5629.0
13011,2.0,841000.0,3.4,3031.0,2.0,1.0,1.0,105.0,108.0,2005.0,-37.79244,144.92036000000004,5263.0
13012,3.0,2180000.0,5.4,3101.0,3.0,1.0,2.0,372.0,126.0,1905.0,-37.80946,145.04251000000005,10331.0
13013,4.0,4000000.0,5.4,3101.0,4.0,2.0,3.0,792.0,-621.8117924875643,1956.1626230877455,-37.80926,145.0331,10331.0
13014,3.0,1775000.0,5.4,3101.0,3.0,2.0,4.0,733.0,192.5188646490671,1988.398723514716,-37.79398,145.03777,10331.0
13015,3.0,2118000.0,7.3,3102.0,3.0,2.0,2.0,664.0,188.0,1930.0,-37.79639,145.04595,2671.0
13016,3.0,710000.0,26.0,3137.0,3.0,1.0,2.0,837.0,130.0,1960.0,-37.79682,145.30467,4654.0
13017,3.0,780000.0,26.0,3137.0,3.0,2.0,1.0,862.0,162.0,1986.0,-37.80212,145.33016999999995,4654.0
13018,3.0,700000.0,16.3,3075.0,3.0,1.0,1.0,537.0,103.0,1975.0,-37.66958,145.02941,8279.0
13019,2.0,610000.0,6.4,3012.0,2.0,1.0,2.0,208.0,381.7678288187538,2056.4951754342433,-37.78865,144.88276000000005,3873.0
13020,3.0,2030000.0,8.4,3145.0,3.0,2.0,2.0,660.0,172.0,1940.0,-37.87939,145.0656,8801.0
13021,3.0,1800000.0,8.4,3145.0,3.0,2.0,1.0,460.0,123.0,1910.0,-37.87241,145.05103,8801.0
13022,4.0,1500000.0,4.3,3032.0,4.0,2.0,2.0,650.0,174.0,2000.0,-37.77961,144.88586999999995,4918.0
13023,3.0,1125000.0,11.4,3204.0,3.0,2.0,2.0,305.0,142.1697079858035,1947.0649946375763,-37.90734000000001,145.03438,2397.0
13024,3.0,460000.0,29.8,3338.0,3.0,1.0,1.0,602.0,108.0,1980.0,-37.70484,144.57261,4718.0
13025,3.0,881000.0,20.0,3194.0,3.0,2.0,1.0,332.0,414.08080309283906,1972.8528745106025,-37.98001,145.07457,6162.0
13026,3.0,430000.0,25.9,3754.0,3.0,2.0,2.0,180.0,-165.1596142788101,1960.2679568884864,-37.59827,145.07939,5812.0
13027,3.0,547000.0,25.9,3754.0,3.0,2.0,2.0,410.0,135.0,2012.0,-37.59665,145.08876999999995,5812.0
13028,3.0,470000.0,17.9,3082.0,3.0,1.0,1.0,290.0,-343.06477301311145,1881.374785741676,-37.6669,145.04234,10529.0
13029,3.0,756000.0,16.2,3094.0,3.0,1.0,2.0,204.0,102.0,2000.0,-37.72266,145.12171999999995,3891.0
13030,3.0,515000.0,31.6,3796.0,3.0,1.0,0.0,915.0,101.0,1970.0,-37.78495,145.3919,3532.0
13031,4.0,1750000.0,14.2,3149.0,4.0,2.0,2.0,570.0,-561.483857556163,1955.8324267345197,-37.87655,145.1401,13366.0
13032,4.0,1340000.0,14.2,3149.0,4.0,2.0,2.0,800.0,160.0,1970.0,-37.88859,145.13335,13366.0
13033,3.0,1150000.0,10.4,3042.0,3.0,2.0,1.0,317.0,210.0,2012.0,-37.74103,144.8851,2291.0
13034,3.0,1218000.0,15.4,3131.0,3.0,1.0,1.0,757.0,125.0,1953.0,-37.82568,145.16752,4973.0
13035,2.0,955500.0,15.5,3167.0,2.0,1.0,3.0,697.0,-1183.7061617000625,2017.7063243683358,-37.91698,145.11225,3692.0
13036,3.0,1005500.0,11.4,3204.0,3.0,1.0,2.0,369.0,-863.6702643884646,2021.5262075468306,-37.90286,145.05425,3578.0
13037,3.0,980000.0,8.5,3044.0,3.0,1.0,1.0,546.0,103.0,1950.0,-37.72208,144.93714,7485.0
13038,2.0,585500.0,8.5,3044.0,2.0,1.0,1.0,100.0,105.0,2012.0,-37.7249,144.9474,7485.0
13039,3.0,1230000.0,3.5,3207.0,3.0,1.0,0.0,340.0,180.00565970070687,2014.4804043722618,-37.83674,144.9242,8648.0
13040,3.0,1390000.0,4.6,3181.0,3.0,2.0,1.0,125.0,0.0,2002.0,-37.85257,145.00296,7717.0
13041,3.0,961000.0,8.4,3072.0,3.0,1.0,2.0,529.0,144.0,1970.0,-37.75049,145.02098999999995,14577.0
13042,3.0,1001000.0,8.4,3072.0,3.0,1.0,2.0,464.0,-125.69800695748903,2009.9182085911139,-37.74503,145.01295,14577.0
13043,3.0,876000.0,12.0,3073.0,3.0,1.0,2.0,653.0,120.0,1950.0,-37.71142,145.00377,21650.0
13044,4.0,866000.0,12.0,3073.0,4.0,2.0,4.0,576.0,150.0,1940.0,-37.69742,145.01604,21650.0
13045,3.0,775500.0,12.0,3073.0,3.0,1.0,3.0,586.0,120.0,1960.0,-37.69983,145.02202,21650.0
13046,4.0,920000.0,12.0,3073.0,4.0,2.0,2.0,743.0,-291.1027796025636,1971.2068417947837,-37.70848,145.03055,21650.0
13047,3.0,400000.0,20.6,3064.0,3.0,1.0,2.0,368.0,859.7899563829138,1974.4288508545121,-37.63693,144.92581,5833.0
13048,3.0,1412000.0,1.9,3205.0,3.0,1.0,1.1468312805475387,128.0,130.0,1880.0,-37.83731,144.95057,5943.0
13049,5.0,597000.0,20.5,3752.0,5.0,3.0,2.0,582.0,175.0,2000.0,-37.62292,145.09507,7969.0
13050,3.0,1400000.0,2.7,3141.0,3.0,2.0,2.0,462.0,-232.0848487188988,1948.2277709651319,-37.84315,144.98596,14887.0
13051,2.0,782500.0,6.2,3015.0,2.0,1.0,1.0,243.0,-479.6862925264157,1946.0788802151526,-37.82859000000001,144.87947,1223.0
13052,3.0,750000.0,22.2,3172.0,3.0,1.0,3.0,775.0,1093.6166178317444,1953.474944071244,-37.9748,145.15213,4054.0
13053,3.0,626000.0,14.0,3021.0,3.0,1.0,2.0,557.0,138.0,1985.0,-37.73497,144.7864,14042.0
13054,3.0,1000000.0,8.2,3041.0,3.0,1.0,2.0,534.0,149.0,1960.0,-37.71106,144.89427,389.0
13055,3.0,480500.0,31.7,3429.0,3.0,1.0,1.0,664.0,773.533224174909,1955.680225423083,-37.56279,144.7304,14092.0
13056,3.0,431250.0,31.7,3429.0,3.0,2.0,2.0,650.0,-50.666474310779236,1988.7570870502145,-37.58479000000001,144.71541000000005,14092.0
13057,3.0,502500.0,10.5,3020.0,3.0,1.0,3.0,331.0,123.0,1995.0,-37.75962,144.82596,4217.0
13058,3.0,650000.0,10.5,3020.0,3.0,1.0,1.0,650.0,117.0,1965.0,-37.78651,144.81357,6763.0
13059,5.0,1825000.0,10.2,3127.0,5.0,3.0,2.0,368.0,-739.881350021484,1898.993533664446,-37.83587,145.10914,5457.0
13060,3.0,2567500.0,10.2,3127.0,3.0,2.0,2.0,1004.0,-441.7926185716526,1971.7158156560847,-37.83603,145.10596,5457.0
13061,4.0,1150000.0,15.5,3106.0,4.0,2.0,2.0,779.0,185.0,1980.0,-37.75592,145.16605,6202.0
13062,4.0,1280000.0,12.4,3107.0,4.0,2.0,2.0,887.0,195.0,1970.0,-37.77493,145.12547,5420.0
13063,2.0,1200000.0,7.0,3071.0,2.0,1.0,1.0,277.0,523.1413806548182,1869.280112833204,-37.75802,145.00264,8870.0
13064,4.0,635000.0,18.4,3029.0,4.0,2.0,2.0,512.0,-133.0254971326572,1866.7110791239236,-37.83824,144.72101999999995,5811.0
13065,5.0,1300000.0,17.2,3133.0,5.0,2.0,2.0,891.0,177.0,1980.0,-37.83691,145.21268999999995,4181.0
13066,4.0,1138000.0,17.2,3133.0,4.0,2.0,2.0,784.0,-520.7899730478505,1994.3422795415856,-37.85211,145.20174,4280.0
13067,5.0,1360000.0,17.2,3133.0,5.0,3.0,2.0,882.0,212.0,1970.0,-37.85995,145.18579,4280.0
13068,5.0,1300000.0,17.2,3133.0,5.0,2.0,2.0,786.0,-737.9842248008019,2031.4338049556884,-37.86072,145.18489,4280.0
13069,4.0,1612000.0,8.9,3084.0,4.0,2.0,2.0,1113.0,492.23606761086637,1954.5994961910205,-37.73106,145.10237,2698.0
13070,4.0,1150000.0,14.7,3152.0,4.0,2.0,2.0,842.0,889.4568615888684,1959.2883693037961,-37.85733,145.22616000000005,5424.0
13071,5.0,1235000.0,14.7,3152.0,5.0,3.0,2.0,634.0,294.0,2000.0,-37.88634,145.21601,7082.0
13072,4.0,1600000.0,21.1,3113.0,4.0,2.0,2.0,4168.0,51.91965661250129,1942.0988321550324,-37.74611,145.17835,2003.0
13073,4.0,900000.0,14.5,3087.0,4.0,1.0,1.0,670.0,-557.472844837094,1960.0,-37.71209,145.0757,2329.0
13074,3.0,490000.0,14.7,3030.0,3.0,2.0,2.0,536.0,141.0,1990.0,-37.90419,144.63761,16166.0
13075,3.0,412700.0,14.7,3030.0,3.0,1.0,1.0,299.0,112.0,2005.0,-37.89513,144.64056000000005,16166.0
13076,4.0,990000.0,6.4,3012.0,4.0,2.0,2.0,501.0,129.0,1960.0,-37.79591,144.87595,5058.0
13077,3.0,1100500.0,6.4,3012.0,3.0,2.0,2.0,427.0,119.0,1936.0,-37.79105,144.87913999999995,5058.0
13078,3.0,675000.0,6.4,3012.0,3.0,1.0,1.0,160.0,221.62557831696978,1888.050033979703,-37.79219000000001,144.87575,5058.0
13079,2.0,855000.0,6.4,3012.0,2.0,1.0,1.0,332.0,-865.3492333905534,2010.7884586452587,-37.79136,144.87618999999995,5058.0
13080,4.0,1200000.0,16.7,3150.0,4.0,2.0,2.0,650.0,168.29930587503665,1984.0278262810173,-37.91026,145.19298,7392.0
13081,4.0,1480000.0,16.7,3150.0,4.0,3.0,2.0,649.0,1087.89284748435,2035.3156662581584,-37.9163,145.19612,7392.0
